candidate_id,official_id,query_name,benchmark_group,g_class,mongodb_pattern,document_strategy,db_name,run_phase,successful_runs,failed_runs,avg_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,stddev_latency_ms,min_latency_ms,max_latency_ms,avg_documents_returned,documents_written,semantic_warning,source_folder,scale_label,source_file,near_best_threshold_pct,global_best_p95_latency_ms,near_best_regret
ldbc_snb_ic5_g0_f44bd6f8,IC5,IC5_NewGroups,primary,G0,root_with_references,reference,ldbc_snb_phys_sf0_1_ldbc_snb_ic5_g0_f44bd6f8,hot,10,0,2467.815290344879,2487.9823001101613,3037.9501948831603,3120.0787222897634,445.6365484097791,1766.0204409621656,3140.610854141414,20.0,0.0,,ic5_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2962.312255683355,0.02553341196718537
ldbc_snb_ic5_g4_69144c92,IC5,IC5_NewGroups,secondary_affected,G4,explicit_edge_collection,edge_document,ldbc_snb_phys_sf0_1_ldbc_snb_ic5_g4_69144c92,hot,10,0,2558.31158622168,2657.584147760645,3038.26214785222,3088.788060178049,489.22616452758496,1627.5477311573925,3101.419538259506,20.0,0.0,,ic5_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2962.312255683355,0.025638719221159456
ldbc_snb_ic5_g6_733601c1,IC5,IC5_NewGroups,secondary_affected,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf0_1_ldbc_snb_ic5_g6_733601c1,hot,10,0,2532.472548354417,2609.524433966726,3072.560784430243,3162.8426039638,483.988137199105,1706.1999938450754,3185.413058847189,20.0,0.0,,ic5_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2962.312255683355,0.03721705182678508
ldbc_snb_ic5_g9_7a7a63d2,IC5,IC5_NewGroups,secondary_affected,G9,hybrid_containment,hybrid_embed_reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ic5_g9_7a7a63d2,hot,10,0,2466.98733670637,2539.594132453203,3082.4755507987,3085.2573492284864,523.2238789565816,1600.533503573388,3085.952798835933,20.0,0.0,,ic5_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2962.312255683355,0.04056402051634003
ldbc_snb_ic6_g3_9a00a0b5,IC6,IC6_TagCoOccurrence,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ic6_g3_9a00a0b5,cold,10,0,42.51498463563621,42.95120551250875,46.857454045675695,47.33046445529908,3.2117069617123413,36.96824610233307,47.448717057704926,11.2,0.0,,ic6_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,46.857454045675695,0.0
ldbc_snb_ic6_g0_f6a698ed,IC6,IC6_TagCoOccurrence,primary,G0,root_with_references,reference,ldbc_snb_phys_sf0_1_ldbc_snb_ic6_g0_f6a698ed,hot,10,0,37.14961069636047,34.29246949963272,49.4784573558718,49.87236020155251,7.496042900620088,27.40874700248241,49.97083591297269,11.2,0.0,,ic6_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,49.4784573558718,0.0
ldbc_snb_ic6_g3_9a00a0b5,IC6,IC6_TagCoOccurrence,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ic6_g3_9a00a0b5,hot,10,0,45.784195605665445,46.62478412501514,49.72904797177762,50.13384310062975,4.060486366369797,38.17636473104358,50.23504188284278,11.2,0.0,,ic6_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,49.4784573558718,0.005064640841638584
ldbc_snb_ic7_g3_d6d26f02,IC7,IC7_RecentLikers,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ic7_g3_d6d26f02,cold,10,0,0.758831761777401,0.7585349958389997,0.9056065464392304,0.9365516947582364,0.1047480314721209,0.581623986363411,0.944287981837988,20.0,0.0,,ic7_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,0.9056065464392304,0.0
ldbc_snb_ic7_g3_d6d26f02,IC7,IC7_RecentLikers,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf0_1_ldbc_snb_ic7_g3_d6d26f02,hot,10,0,0.6938196253031492,0.7301154546439648,0.7809062954038382,0.7850050460547209,0.0846849475296334,0.5514700897037983,0.7860297337174416,20.0,0.0,,ic7_hot,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,0.7809062954038382,0.0
ldbc_snb_ins1_g0_ffbfd07e,INS1,INS1_AddPerson,primary,G0,root_with_references,reference,ldbc_snb_phys_sf0_1_ldbc_snb_ins1_g0_ffbfd07e,cold,10,0,1.144502079114318,0.6549698300659657,2.5291263358667475,3.099306807853281,0.8576349357742664,0.573521014302969,3.2418519258499146,0.0,3.0,,ins1_cold,sf0.1,benchmark/ldbc_snb/physical_benchmark/ldbc_snb_sf0_1_full_10cold_10hot/consolidated/ldbc_snb_sf0_1_10cold_10hot_benchmark_aggregate_results.csv,0.05,2.5291263358667475,0.0
