candidate_id,query_name,final_benchmark_group,design_pattern,g_class,root_entity,scale_label,run_phase,repetition,execution_db_name,execution_status,n_components,n_completed_components,n_failed_components,sum_execution_time_millis,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,docs_per_returned_total,keys_per_returned_total,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_AND_SORTED,has_OR,has_PROJECTION,has_LOOKUP,has_GROUP,used_disk,all_stages,all_index_names,query_hashes,plan_cache_keys,n_rejected_plans,sum_estimated_docs_examined_bytes,sum_estimated_returned_bytes,estimated_examined_bytes_per_returned,max_docs_examined_collection_ratio,max_index_to_data_size_ratio,max_collection_avg_obj_size_bytes,collections_touched,source_results_dir
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,1,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,2,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,3,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,4,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,5,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,6,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,7,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,8,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,9,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q10_createaccountholdingandbuytransaction__materialized_baseline,Q10_CreateAccountHoldingAndBuyTransaction,baseline,dbsr_materialized_document_tree,DBSR,Person,sf30,hot,10,dbsr_fiben_sf30_source_full,skipped,1,0,0,0.0,0,0,0,,,False,False,False,False,False,False,False,False,False,False,,,,,0,0.0,0.0,,0.0,0.0,0.0,not_explainable,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,1,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,2,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,3,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,4,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,5,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,6,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,7,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,8,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,9,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q1_companyprofileibm__materialized_baseline,Q1_CompanyProfileIBM,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,10,dbsr_fiben_sf30_source_full,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,209.0,209.0,209.0,1.4342880911059795e-05,0.19125301008046558,209.0,dbsr_rank03_corporation,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,dbsr_materialized_document_tree,DBSR,Corporation,sf30,hot,1,dbsr_fiben_sf30_source_full,completed,4,4,0,0.0,4,4,4,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,idx_CORPORATIONID_1,67D5019D,06A46D08,0,1810.0,1810.0,452.5,1.4342880911059795e-05,0.19125301008046558,776.0,dbsr_rank03_corporation;dbsr_rank05_corporation_country;dbsr_rank06_corporation_industry;dbsr_rank08_corporation_security_listedsecurity,DBSR_implementation/results/fiben/query_plan
