method,dataset,scale,database,query_id,query_name,root_collection,status,elapsed_wall_seconds,max_time_ms,result_limit,n_returned_accumulated,total_docs_examined_accumulated,total_keys_examined_accumulated,execution_time_ms_max,has_ixscan,has_collscan,has_fetch,has_sort,has_lookup,has_group,has_unwind,stages,namespaces,raw_explain_json,pipeline_json
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q1,Q1_CompanyProfile,lmm_corporation,completed,0.0011446475982666016,180000,1000,5,1,1,0,True,False,True,False,False,False,False,"['FETCH', 'IXSCAN', 'LIMIT', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_corporation'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q1_Q1_CompanyProfile.json,"[{""$match"": {""CORPORATIONID"": 2860}}, {""$project"": {""CORPORATIONID"": 1, ""TICKER"": 1, ""NAME"": 1, ""country"": 1, ""industry"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q2,Q2_CompanyWithIndustryCountryAndListedSecurities,lmm_corporation,completed,0.0029611587524414062,180000,1000,35,4,4,1,True,False,True,False,True,False,False,"['EQ_LOOKUP', 'FETCH', 'IXSCAN', 'LIMIT', 'PROJECTION_SIMPLE', 'coscan', 'filter', 'group', 'ixseek', 'limit', 'mkobj', 'nlj', 'project', 'seek', 'union', 'unwind']",['lmm_fiben_sf1_source_full.lmm_corporation'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q2_Q2_CompanyWithIndustryCountryAndListedSecurities.json,"[{""$match"": {""CORPORATIONID"": 2860}}, {""$lookup"": {""from"": ""lmm_listed_security"", ""localField"": ""CORPORATIONID"", ""foreignField"": ""ISPROVIDEDBY"", ""as"": ""listed_securities""}}, {""$project"": {""CORPORATIONID"": 1, ""TICKER"": 1, ""NAME"": 1, ""country"": 1, ""industry"": 1, ""listed_securities"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q3,Q3_SecuritiesHeldInEachFinancialServiceAccount,lmm_financial_service_account,completed,0.0009219646453857422,180000,1000,5,1,1,0,True,False,True,False,False,False,False,"['FETCH', 'IXSCAN', 'LIMIT', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_financial_service_account'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q3_Q3_SecuritiesHeldInEachFinancialServiceAccount.json,"[{""$match"": {""FINANCIALSERVICEACCOUNTID"": 150000000000}}, {""$project"": {""FINANCIALSERVICEACCOUNTID"": 1, ""ISOWNEDBY"": 1, ""holding"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q4,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,lmm_person,completed,0.0016050338745117188,180000,1000,16,3,3,1,True,False,True,False,True,False,True,"['FETCH', 'IXSCAN', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_person'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q4_Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity.json,"[{""$match"": {""PERSONID"": 400000000000}}, {""$unwind"": ""$financial_service_account""}, {""$unwind"": ""$financial_service_account.holding""}, {""$lookup"": {""from"": ""lmm_listed_security"", ""localField"": ""financial_service_account.holding.REFERSTO"", ""foreignField"": ""LISTEDSECURITYID"", ""as"": ""listed_security""}}, {""$unwind"": ""$listed_security""}, {""$lookup"": {""from"": ""lmm_corporation"", ""localField"": ""listed_security.ISPROVIDEDBY"", ""foreignField"": ""CORPORATIONID"", ""as"": ""corporation""}}, {""$project"": {""PERSONID"": 1, ""financial_service_account.FINANCIALSERVICEACCOUNTID"": 1, ""listed_security.LISTEDSECURITYID"": 1, ""corporation.CORPORATIONID"": 1, ""corporation.NAME"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q5,Q5_ReportsAndMetricDataOfCompany,lmm_corporation,completed,0.004569530487060547,180000,1000,77,1,1,3,True,False,True,False,False,False,True,"['FETCH', 'IXSCAN', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_corporation'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q5_Q5_ReportsAndMetricDataOfCompany.json,"[{""$match"": {""CORPORATIONID"": 2860}}, {""$unwind"": ""$financial_report""}, {""$project"": {""CORPORATIONID"": 1, ""TICKER"": 1, ""financial_report.FINANCIALREPORTID"": 1, ""financial_report.report_element"": 1, ""financial_report.disclosure_ref"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q6,Q6_TechUSListedSecuritiesWithHighLastTradedValue,lmm_transaction,completed,0.22049570083618164,180000,1000,11048,22006,1485,219,False,True,False,False,True,False,True,"['COLLSCAN', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_transaction'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q6_Q6_TechUSListedSecuritiesWithHighLastTradedValue.json,"[{""$match"": {""VALUE"": {""$gte"": 4500}}}, {""$lookup"": {""from"": ""lmm_listed_security"", ""localField"": ""REFERSTO"", ""foreignField"": ""LISTEDSECURITYID"", ""as"": ""listed_security""}}, {""$unwind"": ""$listed_security""}, {""$lookup"": {""from"": ""lmm_corporation"", ""localField"": ""listed_security.ISPROVIDEDBY"", ""foreignField"": ""CORPORATIONID"", ""as"": ""corporation""}}, {""$project"": {""SECURITIESTRANSACTIONID"": 1, ""REFERSTO"": 1, ""VALUE"": 1, ""listed_security"": 1, ""corporation.CORPORATIONID"": 1, ""corporation.NAME"": 1}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q7,Q7_PersonsWhoBoughtMoreIBMThanSold,lmm_person,completed,0.001445770263671875,180000,1000,8,1,1,0,True,False,True,False,False,True,True,"['FETCH', 'IXSCAN', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_person'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q7_Q7_PersonsWhoBoughtMoreIBMThanSold.json,"[{""$match"": {""PERSONID"": 400000000000}}, {""$unwind"": ""$financial_service_account""}, {""$unwind"": ""$financial_service_account.transaction""}, {""$match"": {""financial_service_account.transaction.REFERSTO"": 1001000}}, {""$group"": {""_id"": ""$PERSONID"", ""buy_total"": {""$sum"": {""$cond"": [{""$eq"": [""$financial_service_account.transaction.TRANSACTIONTYPE"", 1]}, ""$financial_service_account.transaction.VALUE"", 0]}}, ""sell_total"": {""$sum"": {""$cond"": [{""$eq"": [""$financial_service_account.transaction.TRANSACTIONTYPE"", 2]}, ""$financial_service_account.transaction.VALUE"", 0]}}}}, {""$match"": {""$expr"": {""$gt"": [""$buy_total"", ""$sell_total""]}}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q8,Q8_IBMTransactionsBelowAverageSellingPrice,lmm_transaction,completed,0.0029304027557373047,180000,1000,1148,392,392,1,True,False,True,False,False,True,True,"['FETCH', 'GROUP', 'IXSCAN', 'filter', 'group', 'ixseek', 'limit', 'nlj', 'project', 'seek']",['lmm_fiben_sf1_source_full.lmm_transaction'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q8_Q8_IBMTransactionsBelowAverageSellingPrice.json,"[{""$match"": {""REFERSTO"": 1001000, ""TRANSACTIONTYPE"": 2}}, {""$group"": {""_id"": ""$REFERSTO"", ""avg_sell_value"": {""$avg"": ""$VALUE""}, ""transactions"": {""$push"": {""SECURITIESTRANSACTIONID"": ""$SECURITIESTRANSACTIONID"", ""VALUE"": ""$VALUE""}}}}, {""$unwind"": ""$transactions""}, {""$match"": {""$expr"": {""$lt"": [""$transactions.VALUE"", ""$avg_sell_value""]}}}, {""$limit"": 1000}]"
lima_mello_2015,FIBEN,sf1,lmm_fiben_sf1_source_full,Q9,Q9_PersonsWhoBoughtAndSoldSameStock,lmm_person,completed,0.0011398792266845703,180000,1000,10,1,1,0,True,False,True,False,False,True,True,"['FETCH', 'IXSCAN', 'PROJECTION_SIMPLE']",['lmm_fiben_sf1_source_full.lmm_person'],de_lima_mello_2015_implementation/results/fiben/query_plan/sf1/lmm_fiben_sf1_source_full/raw_explain_json/Q9_Q9_PersonsWhoBoughtAndSoldSameStock.json,"[{""$match"": {""PERSONID"": 400000000000}}, {""$unwind"": ""$financial_service_account""}, {""$unwind"": ""$financial_service_account.transaction""}, {""$group"": {""_id"": {""person"": ""$PERSONID"", ""stock"": ""$financial_service_account.transaction.REFERSTO""}, ""types"": {""$addToSet"": ""$financial_service_account.transaction.TRANSACTIONTYPE""}, ""n_transactions"": {""$sum"": 1}}}, {""$match"": {""types"": {""$all"": [1, 2]}}}, {""$limit"": 1000}]"
