candidate_id,query_name,final_benchmark_group,design_pattern,g_class,root_entity,scale_label,run_phase,repetition,execution_db_name,execution_status,n_components,n_completed_components,n_failed_components,sum_execution_time_millis,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,docs_per_returned_total,keys_per_returned_total,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_AND_SORTED,has_OR,has_PROJECTION,has_LOOKUP,has_GROUP,used_disk,all_stages,all_index_names,query_hashes,plan_cache_keys,n_rejected_plans,sum_estimated_docs_examined_bytes,sum_estimated_returned_bytes,estimated_examined_bytes_per_returned,max_docs_examined_collection_ratio,max_index_to_data_size_ratio,max_collection_avg_obj_size_bytes,collections_touched,source_results_dir
q1_company_profile_ibm__g0__root_only,Q1_CompanyProfileIBM,primary,root_only_collection,G0,Corporation,sf30,hot,1,fiben_exec_sf30,completed,1,1,0,0.0,1,1,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,CORPORATIONID_1,C755DDD7,F0A16EDA,0,539.0,539.0,539.0,0.0333333333333333,5.315535780496848,539.0,corporations,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,control,normalized_reference_baseline,CONTROL,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,7.0,1869,1899,1930,1.0160513643659712,1.032637774210808,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;78862482;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;94214E4B;F4158575,0,339295.0,323125.0,181.5382557517389,1.0,106.1925925925926,810.0,corporations;financial_service_accounts;holdings;persons_normalized_baseline;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,primary,embedded_containment,G2,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,2.0,1869,1899,1929,1.0160513643659712,1.0321027287319422,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_ISHELDBY_1;_norm_ISOWNEDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;A4A8C3CE;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;CF2868AF;F4158575,0,339121.0,322951.0,181.44515783841624,1.0,135.24528301886792,636.0,corporations;financial_service_accounts;holdings;persons_with_containment;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,primary,association_references,G3,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,1.0,1869,1899,1930,1.0160513643659712,1.032637774210808,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;78862482;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;94214E4B;F4158575,0,339234.0,323064.0,181.5056179775281,1.0,114.8411214953271,749.0,corporations;financial_service_accounts;holdings;persons_with_references;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,primary,deep_nested_document,G4,Person,sf30,hot,1,fiben_exec_sf30,completed,4,4,0,3.0,1862,1892,1922,1.016111707841031,1.0322234156820622,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;F4158575,0,339109.0,322939.0,182.1208378088077,1.0,36.447457627118645,2360.0,corporations;holdings;persons_deep_nested;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,primary,shared_target_reference_strategy,G5,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,3.0,1869,1899,1930,1.0160513643659712,1.032637774210808,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;78862482;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;94214E4B;F4158575,0,339296.0,323126.0,181.53879079721776,1.0,106.0616522811344,811.0,corporations;financial_service_accounts;holdings;persons_shared_refs;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,secondary_affected,update_aware_reference_design,G7,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,3.0,1869,1899,1930,1.0160513643659712,1.032637774210808,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;78862482;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;94214E4B;F4158575,0,339306.0,323136.0,181.54414125200643,1.0,104.76979293544458,821.0,corporations;financial_service_accounts;holdings;persons_update_aware;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q4_companies_reached_from_person_through_account_holding_listed_security__g9__tradeoff_benchmark_candidate,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,secondary_affected,benchmark_tradeoff_alternative,G9,Person,sf30,hot,1,fiben_exec_sf30,completed,5,5,0,3.0,1869,1899,1930,1.0160513643659712,1.032637774210808,True,True,True,False,False,False,False,False,False,False,COLLSCAN;EXPRESS_IXSCAN;FETCH;IXSCAN,PERSONID_1;_norm_FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_SECURITYID_1,150E6C33;400A72A1;78862482;D5623B4B;D75FAEE7,36789A5E;387E2BC7;79C4EEA8;94214E4B;F4158575,0,339312.0,323142.0,181.5473515248796,1.0,104.00967351874245,827.0,corporations;financial_service_accounts;holdings;persons_tradeoff;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,control,normalized_reference_baseline,CONTROL,Corporation,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,1.0,13,13,13,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,38053.0,38053.0,2927.153846153846,0.0040160642570281,3.032255790178729,34728.0,corporations_normalized_baseline;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,embedded_descriptors,G1,Corporation,sf10,hot,1,fiben_exec_sf10,completed,3,3,0,0.0,21,21,21,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_ISPROVIDEDBY_1;_norm_LISTEDSECURITYID_1,18DB4BDD;B0C5D684;C755DDD7,55BCB2CF;D201648A;F0A16EDA,0,8735.0,8735.0,415.95238095238096,0.0003642987249544,0.3298195714782021,4095.0,corporations_with_descriptors;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__g3__association_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,association_references,G3,Corporation,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,13,13,13,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,37855.0,37855.0,2911.923076923077,0.0040160642570281,3.032255790178729,34530.0,corporations_with_references;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,shared_target_reference_strategy,G5,Corporation,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,13,13,13,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,38050.0,38050.0,2926.923076923077,0.0040160642570281,3.032255790178729,34725.0,corporations_shared_refs;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__g7__update_aware_references,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,update_aware_reference_design,G7,Corporation,sf10,hot,1,fiben_exec_sf10,completed,2,2,0,0.0,11,11,11,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;C755DDD7,D201648A;F0A16EDA,0,41069.0,41069.0,3733.5454545454554,0.0003642987249544,0.2728012474947499,38109.0,corporations_update_aware;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,benchmark_tradeoff_alternative,G9,Corporation,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,13,13,13,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,38048.0,38048.0,2926.769230769231,0.0040160642570281,3.032255790178729,34723.0,corporations_tradeoff;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf10_test_v2
q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,control,normalized_reference_baseline,CONTROL,Corporation,sf1,hot,1,fiben_exec_sf1,completed,4,4,0,0.0,4,4,4,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,1198.0,1198.0,299.5,0.0040160642570281,3.032255790178729,584.0,corporations_normalized_baseline;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,embedded_descriptors,G1,Corporation,sf1,hot,1,fiben_exec_sf1,completed,3,3,0,0.0,3,3,3,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_ISPROVIDEDBY_1;_norm_LISTEDSECURITYID_1,18DB4BDD;B0C5D684;C755DDD7,55BCB2CF;D201648A;F0A16EDA,0,1250.0,1250.0,416.6666666666667,0.0004302925989672,0.6492637550577733,870.0,corporations_with_descriptors;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__g3__association_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,association_references,G3,Corporation,sf1,hot,1,fiben_exec_sf1,completed,4,4,0,0.0,4,4,4,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,1126.0,1126.0,281.5,0.0040160642570281,3.032255790178729,512.0,corporations_with_references;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,shared_target_reference_strategy,G5,Corporation,sf1,hot,1,fiben_exec_sf1,completed,4,4,0,0.0,4,4,4,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,1195.0,1195.0,298.75,0.0040160642570281,3.032255790178729,581.0,corporations_shared_refs;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__g7__update_aware_references,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,update_aware_reference_design,G7,Corporation,sf1,hot,1,fiben_exec_sf1,completed,2,2,0,0.0,2,2,2,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;C755DDD7,D201648A;F0A16EDA,0,1168.0,1168.0,584.0,0.0004302925989672,0.4729190751022687,919.0,corporations_update_aware;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,benchmark_tradeoff_alternative,G9,Corporation,sf1,hot,1,fiben_exec_sf1,completed,4,4,0,0.0,4,4,4,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,1193.0,1193.0,298.25,0.0040160642570281,3.032255790178729,579.0,corporations_tradeoff;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf1_test_v2
q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,control,normalized_reference_baseline,CONTROL,Corporation,sf30,hot,1,fiben_exec_sf30,completed,4,4,0,20.0,33,33,33,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,851625.0,851625.0,25806.81818181818,0.0333333333333333,3.032255790178729,842320.0,corporations_normalized_baseline;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,embedded_descriptors,G1,Corporation,sf30,hot,1,fiben_exec_sf30,completed,3,3,0,16.0,61,61,61,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_ISPROVIDEDBY_1;_norm_LISTEDSECURITYID_1,18DB4BDD;B0C5D684;C755DDD7,55BCB2CF;D201648A;F0A16EDA,0,24876.0,24876.0,407.8032786885246,0.0333333333333333,0.3125861532931627,10836.0,corporations_with_descriptors;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q2_company_with_industry_country_and_listed_securities__g3__association_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,association_references,G3,Corporation,sf30,hot,1,fiben_exec_sf30,completed,4,4,0,0.0,33,33,33,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,851107.0,851107.0,25791.12121212121,0.0333333333333333,3.032255790178729,841802.0,corporations_with_references;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,Q2_CompanyWithIndustryCountryAndListedSecurities,primary,shared_target_reference_strategy,G5,Corporation,sf30,hot,1,fiben_exec_sf30,completed,4,4,0,0.0,33,33,33,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,851622.0,851622.0,25806.727272727272,0.0333333333333333,3.032255790178729,842317.0,corporations_shared_refs;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q2_company_with_industry_country_and_listed_securities__g7__update_aware_references,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,update_aware_reference_design,G7,Corporation,sf30,hot,1,fiben_exec_sf30,completed,2,2,0,1.0,31,31,31,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;C755DDD7,D201648A;F0A16EDA,0,861007.0,861007.0,27774.41935483871,0.0333333333333333,0.2606750371105926,852067.0,corporations_update_aware;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,Q2_CompanyWithIndustryCountryAndListedSecurities,secondary_affected,benchmark_tradeoff_alternative,G9,Corporation,sf30,hot,1,fiben_exec_sf30,completed,4,4,0,0.0,33,33,33,1.0,1.0,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,CORPORATIONID_1;_norm_COUNTRYID_1;_norm_INDUSTRYSECTORCLASSIFIERID_1;_norm_LISTEDSECURITYID_1,18DB4BDD;2BBEA3DC;32C6EDBB;C755DDD7,902F1CEC;9CDE4821;D201648A;F0A16EDA,0,851620.0,851620.0,25806.666666666668,0.0333333333333333,3.032255790178729,842315.0,corporations_tradeoff;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
q3_securities_held_in_each_financial_service_account__control__normalized_reference_baseline,Q3_SecuritiesHeldInEachFinancialServiceAccount,control,normalized_reference_baseline,CONTROL,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,20.0,43,43,48,1.0,1.1162790697674418,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_HOLDINGID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;5A027DE9;D75FAEE7,49161E5B;56CA3A72;62FBB150;F4158575,0,10407.0,10407.0,242.02325581395348,1.0,157.78120184899845,649.0,financial_service_accounts_normalized_baseline;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g2__embed_containment_children,Q3_SecuritiesHeldInEachFinancialServiceAccount,primary,embedded_containment,G2,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,3,3,0,0.0,41,41,45,1.0,1.0975609756097562,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;D75FAEE7,49161E5B;62FBB150;F4158575,0,10298.0,10298.0,251.17073170731703,1.0,84.4950884086444,1018.0,financial_service_accounts_with_containment;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g3__association_references,Q3_SecuritiesHeldInEachFinancialServiceAccount,primary,association_references,G3,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,43,43,47,1.0,1.0930232558139534,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_ISHELDBY_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;D55FE302;D75FAEE7,3101A19D;49161E5B;62FBB150;F4158575,0,10347.0,10347.0,240.62790697674416,1.0,146.03735144312395,589.0,financial_service_accounts_with_references;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g4__deep_nested_path,Q3_SecuritiesHeldInEachFinancialServiceAccount,primary,deep_nested_document,G4,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,3,3,0,0.0,41,41,45,1.0,1.0975609756097562,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;D75FAEE7,49161E5B;62FBB150;F4158575,0,10342.0,10342.0,252.2439024390244,1.0,80.99435028248588,1062.0,financial_service_accounts_deep_nested;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g5__shared_targets_as_references,Q3_SecuritiesHeldInEachFinancialServiceAccount,primary,shared_target_reference_strategy,G5,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,43,43,48,1.0,1.1162790697674418,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_HOLDINGID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;5A027DE9;D75FAEE7,49161E5B;56CA3A72;62FBB150;F4158575,0,10404.0,10404.0,241.95348837209303,1.0,133.1517027863777,646.0,financial_service_accounts_shared_refs;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g7__update_aware_references,Q3_SecuritiesHeldInEachFinancialServiceAccount,secondary_affected,update_aware_reference_design,G7,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,43,43,48,1.0,1.1162790697674418,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_HOLDINGID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;5A027DE9;D75FAEE7,49161E5B;56CA3A72;62FBB150;F4158575,0,10435.0,10435.0,242.67441860465115,1.0,127.05465288035452,677.0,financial_service_accounts_update_aware;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,Q3_SecuritiesHeldInEachFinancialServiceAccount,secondary_affected,benchmark_tradeoff_alternative,G9,FinancialServiceAccount,sf10,hot,1,fiben_exec_sf10,completed,4,4,0,0.0,43,43,48,1.0,1.1162790697674418,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_HOLDINGID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;5A027DE9;D75FAEE7,49161E5B;56CA3A72;62FBB150;F4158575,0,10437.0,10437.0,242.72093023255812,1.0,126.68041237113404,679.0,financial_service_accounts_tradeoff;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
q3_securities_held_in_each_financial_service_account__control__normalized_reference_baseline,Q3_SecuritiesHeldInEachFinancialServiceAccount,control,normalized_reference_baseline,CONTROL,FinancialServiceAccount,sf1,hot,1,fiben_exec_sf1,completed,4,4,0,11.0,7,7,12,1.0,1.7142857142857142,True,False,True,False,False,False,False,False,False,False,EXPRESS_IXSCAN;FETCH;IXSCAN,FINANCIALSERVICEACCOUNTID_1;_norm_HOLDINGID_1;_norm_LISTEDSECURITYID_1;_norm_SECURITYID_1,13BA9B79;4BCA4DC6;5A027DE9;D75FAEE7,49161E5B;56CA3A72;62FBB150;F4158575,0,1896.0,1896.0,270.85714285714283,0.0007285974499089,0.6492637550577733,658.0,financial_service_accounts_normalized_baseline;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf1_test_v1
