scale_label,query_name,candidate_id,final_benchmark_group,g_class,design_pattern,execution_status,n_components,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,has_IXSCAN,has_COLLSCAN,has_GROUP,sum_estimated_docs_examined_bytes,max_collection_avg_obj_size_bytes,collections_touched,source_results_dir
sf10,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,4,43,43,48,True,False,False,10435.0,677.0,financial_service_accounts_update_aware;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
sf10,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,4,43,43,48,True,False,False,10437.0,679.0,financial_service_accounts_tradeoff;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,5,669,679,730,True,True,False,123285.0,810.0,corporations;financial_service_accounts;holdings;persons_normalized_baseline;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,primary,G2,embedded_containment,completed,5,669,679,729,True,True,False,123111.0,636.0,corporations;financial_service_accounts;holdings;persons_with_containment;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,primary,G3,association_references,completed,5,669,679,730,True,True,False,123224.0,749.0,corporations;financial_service_accounts;holdings;persons_with_references;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,primary,G4,deep_nested_document,completed,4,662,672,722,True,True,False,123099.0,2360.0,corporations;holdings;persons_deep_nested;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,5,669,679,730,True,True,False,123286.0,811.0,corporations;financial_service_accounts;holdings;persons_shared_refs;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,5,669,679,730,True,True,False,123296.0,821.0,corporations;financial_service_accounts;holdings;persons_update_aware;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,5,669,679,730,True,True,False,123302.0,827.0,corporations;financial_service_accounts;holdings;persons_tradeoff;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf10_test_v1_param_only
sf10,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,4,6742,6742,8311,True,False,False,1067853.0,2737.0,corporations_normalized_baseline;report_elements;reports;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf10_test_v1_param_only
sf10,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g2__embed_containment_children,primary,G2,embedded_containment,completed,3,6718,6718,8263,True,False,False,1100612.0,39696.0,corporations_with_containment;report_elements;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf10_test_v1_param_only
sf10,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g4__deep_nested_path,primary,G4,deep_nested_document,completed,3,6718,6718,8263,True,False,False,1100602.0,39686.0,corporations_deep_nested;report_elements;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf10_test_v1_param_only
sf10,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,4,6742,6742,8311,True,False,False,1067848.0,2732.0,corporations_tradeoff;report_elements;reports;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf10_test_v1_param_only
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,6,48730,50073,49911,True,True,False,10872790.0,648.0,corporations;countries;industries;listed_securities;listed_securitys_normalized_baseline;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g1__embed_descriptors,primary,G1,embedded_descriptors,completed,6,48730,50073,49911,True,True,False,10868690.0,607.0,corporations;countries;industries;listed_securities;listed_securitys_with_descriptors;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,primary,G3,association_references,completed,6,48730,50073,49911,True,True,False,10867290.0,593.0,corporations;countries;industries;listed_securities;listed_securitys_with_references;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,6,48730,50073,49911,True,True,False,10875490.0,675.0,corporations;countries;industries;listed_securities;listed_securitys_shared_refs;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,6,48730,50073,49911,True,True,False,10875490.0,675.0,corporations;countries;industries;listed_securities;listed_securitys_update_aware;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,6,48730,50073,49911,True,True,False,10875290.0,673.0,corporations;countries;industries;listed_securities;listed_securitys_tradeoff;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g2__embed_containment_children,primary,G2,embedded_containment,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,primary,G3,association_references,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,primary,G4,deep_nested_document,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g6__materialized_query_view,primary,G6,aggregation_materialized_collection,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,3,368,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__g3__association_references,primary,G3,association_references,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__g6__materialized_query_view,primary,G6,aggregation_materialized_collection,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q8_IBMTransactionsBelowAverageSellingPrice,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,3,191,368,368,True,False,True,127338.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g2__embed_containment_children,primary,G2,embedded_containment,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g3__association_references,primary,G3,association_references,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g4__deep_nested_path,primary,G4,deep_nested_document,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf10,Q9_PersonsWhoBoughtAndSoldSameStock,q9_persons_who_bought_and_sold_same_stock__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,2,456,458,458,True,False,True,160758.0,351.0,transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf10_test_v1
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,skipped,1,0,0,0,False,False,False,0.0,,persons_normalized_baseline,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g2__embed_containment_children,primary,G2,embedded_containment,skipped,1,0,0,0,False,False,False,0.0,,persons_with_containment,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g3__association_references,primary,G3,association_references,skipped,1,0,0,0,False,False,False,0.0,,persons_with_references,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g4__deep_nested_path,primary,G4,deep_nested_document,skipped,1,0,0,0,False,False,False,0.0,,persons_deep_nested,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,skipped,1,0,0,0,False,False,False,0.0,,persons_shared_refs,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,skipped,1,0,0,0,False,False,False,0.0,,persons_update_aware,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q10_CreateAccountHoldingAndBuyTransaction,q10_create_account_holding_and_buy_transaction__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,skipped,1,0,0,0,False,False,False,0.0,,persons_tradeoff,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q10_sf30_test_v1_skip
sf30,Q1_CompanyProfileIBM,q1_company_profile_ibm__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,1,1,1,1,True,False,False,573.0,573.0,corporations_normalized_baseline,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q1_CompanyProfileIBM,q1_company_profile_ibm__g0__root_only,primary,G0,root_only_collection,completed,1,1,1,1,True,False,False,539.0,539.0,corporations,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,4,33,33,33,True,False,False,851625.0,842320.0,corporations_normalized_baseline;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__g1__embed_descriptors,primary,G1,embedded_descriptors,completed,3,61,61,61,True,False,False,24876.0,10836.0,corporations_with_descriptors;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__g3__association_references,primary,G3,association_references,completed,4,33,33,33,True,False,False,851107.0,841802.0,corporations_with_references;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,4,33,33,33,True,False,False,851622.0,842317.0,corporations_shared_refs;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,2,31,31,31,True,False,False,861007.0,852067.0,corporations_update_aware;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q2_CompanyWithIndustryCountryAndListedSecurities,q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,4,33,33,33,True,False,False,851620.0,842315.0,corporations_tradeoff;countries;industries;listed_securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q2_sf30_test_v4_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,4,123,123,128,True,False,False,29207.0,649.0,financial_service_accounts_normalized_baseline;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g2__embed_containment_children,primary,G2,embedded_containment,completed,3,121,121,125,True,False,False,29098.0,1018.0,financial_service_accounts_with_containment;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g3__association_references,primary,G3,association_references,completed,4,123,123,127,True,False,False,29147.0,589.0,financial_service_accounts_with_references;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g4__deep_nested_path,primary,G4,deep_nested_document,completed,3,121,121,125,True,False,False,29142.0,1062.0,financial_service_accounts_deep_nested;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,4,123,123,128,True,False,False,29204.0,646.0,financial_service_accounts_shared_refs;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,4,123,123,128,True,False,False,29235.0,677.0,financial_service_accounts_update_aware;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q3_SecuritiesHeldInEachFinancialServiceAccount,q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,4,123,123,128,True,False,False,29237.0,679.0,financial_service_accounts_tradeoff;holdings;listed_securities;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q3_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,5,1869,1899,1930,True,True,False,339295.0,810.0,corporations;financial_service_accounts;holdings;persons_normalized_baseline;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g2__embed_containment_children,primary,G2,embedded_containment,completed,5,1869,1899,1929,True,True,False,339121.0,636.0,corporations;financial_service_accounts;holdings;persons_with_containment;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,primary,G3,association_references,completed,5,1869,1899,1930,True,True,False,339234.0,749.0,corporations;financial_service_accounts;holdings;persons_with_references;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g4__deep_nested_path,primary,G4,deep_nested_document,completed,4,1862,1892,1922,True,True,False,339109.0,2360.0,corporations;holdings;persons_deep_nested;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,5,1869,1899,1930,True,True,False,339296.0,811.0,corporations;financial_service_accounts;holdings;persons_shared_refs;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,5,1869,1899,1930,True,True,False,339306.0,821.0,corporations;financial_service_accounts;holdings;persons_update_aware;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,q4_companies_reached_from_person_through_account_holding_listed_security__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,5,1869,1899,1930,True,True,False,339312.0,827.0,corporations;financial_service_accounts;holdings;persons_tradeoff;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q1_q4_sf30_test_v1_param_only
sf30,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,4,6742,6742,8311,True,False,False,1072176.0,7060.0,corporations_normalized_baseline;report_elements;reports;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf30_test_v1_param_only
sf30,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g2__embed_containment_children,primary,G2,embedded_containment,completed,3,6718,6718,8263,True,False,False,1178855.0,117939.0,corporations_with_containment;report_elements;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf30_test_v1_param_only
sf30,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g4__deep_nested_path,primary,G4,deep_nested_document,completed,3,6718,6718,8263,True,False,False,1178845.0,117929.0,corporations_deep_nested;report_elements;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf30_test_v1_param_only
sf30,Q5_ReportsAndMetricDataOfCompany,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,4,6742,6742,8311,True,False,False,1072171.0,7055.0,corporations_tradeoff;report_elements;reports;statement_elements,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q5_sf30_test_v1_param_only
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,6,145770,149093,148934,True,True,False,32622252.0,651.0,corporations;countries;industries;listed_securities;listed_securitys_normalized_baseline;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g1__embed_descriptors,primary,G1,embedded_descriptors,completed,6,145770,149093,148934,True,True,False,32618152.0,610.0,corporations;countries;industries;listed_securities;listed_securitys_with_descriptors;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,primary,G3,association_references,completed,6,145770,149093,148934,True,True,False,32616752.0,596.0,corporations;countries;industries;listed_securities;listed_securitys_with_references;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g5__shared_targets_as_references,primary,G5,shared_target_reference_strategy,completed,6,145770,149093,148934,True,True,False,32624952.0,678.0,corporations;countries;industries;listed_securities;listed_securitys_shared_refs;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g7__update_aware_references,secondary_affected,G7,update_aware_reference_design,completed,6,145770,149093,148934,True,True,False,32624952.0,678.0,corporations;countries;industries;listed_securities;listed_securitys_update_aware;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q6_TechUSListedSecuritiesWithHighLastTradedValue,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,secondary_affected,G9,benchmark_tradeoff_alternative,completed,6,145770,149093,148934,True,True,False,32624752.0,676.0,corporations;countries;industries;listed_securities;listed_securitys_tradeoff;securities,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
sf30,Q7_PersonsWhoBoughtMoreIBMThanSold,q7_persons_who_bought_more_ibmthan_sold__control__normalized_reference_baseline,control,CONTROL,normalized_reference_baseline,completed,3,388,388,388,True,False,True,130758.0,351.0,securities;transactions,/home/hudson/Documents/framework_test/fiben/analysis/query_plan_q6_q9_sf30_test_v1
