benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,component_index,component_name,operation_type,collection_name,query_shape,projection_shape,sort_shape,limit,raw_explain_path,execution_time_ms,n_returned,total_docs_examined,total_keys_examined,docs_per_returned,keys_per_returned,winning_plan_stage,namespace,query_hash,plan_cache_key,rejected_plans_count,stages,index_names,has_ixscan,has_collscan,has_fetch,has_sort,has_limit,has_update,has_and_sorted,has_or_stage,has_projection,has_lookup,has_group,used_disk,collection_stats_ok,collection_stats_error,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_scale_factor,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,docs_examined_collection_ratio,index_to_data_size_ratio
watchitem_g4_sf1__primary__QG5_AllPersonsForEpisodesOfSeries__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG5_AllPersonsForEpisodesOfSeries,primary,hot,2,1,completed,,2026-06-02 13:07:42.957175+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt12164062""",,1,episodes_by_series,find,episodes,"{""series_watchitem_id"": ""tt12164062""}","{""episode_watchitem_id"": 1}",[],,<LOCAL_PROJECT_ROOT>/imdb/query_plan_full_by_groups/group_C_qg5_sf1_assoc_only_with_episodes/query_plan_raw_json/watchitem_g4_sf1__QG5_AllPersonsForEpisodesOfSeries__c1_episodes_by_series_json,29,18593,18593,18593,1.0,1.0,PROJECTION_SIMPLE,imdb_exec_sf1.episodes,24F92A42,D329B1FC,0,PROJECTION_SIMPLE|FETCH|IXSCAN,series_watchitem_id_1,True,False,True,False,False,False,False,False,True,False,False,False,True,,9177015.0,2204544524.0,240.0,463405056.0,321564672.0,784969728.0,483328.0,3.0,1.0,"{""_id_"": 101687296, ""episode_watchitem_id_1"": 121630720, ""series_watchitem_id_1"": 98246656}",4462320.0,4462320.0,0.002026040057687603,0.14586444886880406
watchitem_g4_sf1__primary__QG5_AllPersonsForEpisodesOfSeries__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG5_AllPersonsForEpisodesOfSeries,primary,hot,2,1,completed,,2026-06-02 13:07:42.957175+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt12164062""",,2,episode_watchitems_with_roles,find,watchitems,"{""watchitem_id"": {""$in"": [""tt12164164"", ""tt12164204"", ""tt12168174"", ""tt12180758"", ""tt12196098"", ""tt12219598"", ""tt12229864"", ""tt12254612"", ""tt12258804"", ""tt12268584"", ""tt12277528"", ""tt12319830"", ""tt12376774"", ""tt12386394"", ""tt12421686"", ""tt12455072"", ""tt12457812"", ""tt12520778"", ""tt12662002"", ""tt12944436"", ""tt13412848"", ""tt14089584"", ""tt14365072"", ""tt14546374"", ""tt15612426"", ""tt15612428"", ""tt15612430"", ""tt15612432"", ""tt15612434"", ""tt15612436"", ""tt15612438"", ""tt15612440"", ""tt15612444"", ""tt15612446"", ""tt15612448"", ""tt15612450"", ""tt15612452"", ""tt15612454"", ""tt15612456"", ""tt15612458"", ""tt15612460"", ""tt15612462"", ""tt15612464"", ""tt15612466"", ""tt15612468"", ""tt15612470"", ""tt15612472"", ""tt15612474"", ""tt15612476"", ""tt15612478"", ""tt15612480"", ""tt15612482"", ""tt15612484"", ""tt15612486"", ""tt15612488"", ""tt15612490"", ""tt15612492"", ""tt15612494"", ""tt15612496"", ""tt15612498"", ""tt15612500"", ""tt15612502"", ""tt15612504"", ""tt15612506"", ""tt15612508"", ""tt15612510"", ""tt15612512"", ""tt15612514"", ""tt15612516"", ""tt15612518"", ""tt15612522"", ""tt15612524"", ""tt15612526"", ""tt15612528"", ""tt15612530"", ""tt15612532"", ""tt15612534"", ""tt15612536"", ""tt15612538"", ""tt15612540"", ""tt15612544"", ""tt15612546"", ""tt15612550"", ""tt15612552"", ""tt15612554"", ""tt15612558"", ""tt15612560"", ""tt15612562"", ""tt15612564"", ""tt15612566"", ""tt15612568"", ""tt15612570"", ""tt15612572"", ""tt15612574"", ""tt15612576"", ""tt15612578"", ""tt15612580"", ""tt15612582"", ""tt15612584"", ""tt15612586"", ""tt15612588"", ""tt15612590"", ""tt15612594"", ""tt15612596"", ""tt15612598"", ""tt15612600"", ""tt15612602"", ""tt15612604"", ""tt15612606"", ""tt15612608"", ""tt15612612"", ""tt15612614"", ""tt15612616"", ""tt15612618"", ""tt15612620"", ""tt15612622"", ""tt15612624"", ""tt15612626"", ""tt15612628"", ""tt15612630"", ""tt15612632"", ""tt15612634"", ""tt15612636"", ""tt15612640"", ""tt15612642"", ""tt15612644"", ""tt15612646"", ""tt15612648"", ""tt15612650"", ""tt15612654"", ""tt15612656"", ""tt15612660"", ""tt15612662"", ""tt15612664"", ""tt15612666"", ""tt15612668"", ""tt15612670"", ""tt15612672"", ""tt15612674"", ""tt15612676"", ""tt15612678"", ""tt15612680"", ""tt15612682"", ""tt15612684"", ""tt15612686"", ""tt15612688"", ""tt15612690"", ""tt15612692"", ""tt15612694"", ""tt15612696"", ""tt15612698"", ""tt15612700"", ""tt15612702"", ""tt15612704"", ""tt15612706"", ""tt15612708"", ""tt15612710"", ""tt15612712"", ""tt15612714"", ""tt15612718"", ""tt15612720"", ""tt15612726"", ""tt15612728"", ""tt15612730"", ""tt15612732"", ""tt15612734"", ""tt15614974"", ""tt15614976"", ""tt15614978"", ""tt15614980"", ""tt15614982"", ""tt15614984"", ""tt15614986"", ""tt15614988"", ""tt15614990"", ""tt15614992"", ""tt15614994"", ""tt15614996"", ""tt15614998"", ""tt15615000"", ""tt15615002"", ""tt15615004"", ""tt15615006"", ""tt15615008"", ""tt15615010"", ""tt15615012"", ""tt15615014"", ""tt15615016"", ""tt15615018"", ""tt15615020"", ""tt15615022"", ""tt15615024"", ""tt15615026"", ""tt15615028"", ""tt15615030"", ""tt15615032"", ""tt15615034"", ""tt15615036"", ""tt15615038"", ""tt15615040"", ""tt15615042"", ""tt15615044"", ""tt15615046"", ""tt15615048"", ""tt15615050"", ""tt15615052"", ""tt15615054"", ""tt15615056"", ""tt15615058"", ""tt15615060"", ""tt15615062"", ""tt15615064"", ""tt15615066"", ""tt15615068"", ""tt15615070"", ""tt15615072"", ""tt15615074"", ""tt15615076"", ""tt15615078"", ""tt15615080"", ""tt15615082"", ""tt15615084"", ""tt15615086"", ""tt15615088"", ""tt15615090"", ""tt15615092"", ""tt15615094"", ""tt15615096"", ""tt15615098"", ""tt15615100"", ""tt15615102"", ""tt15615104"", ""tt15615106"", ""tt15615108"", ""tt15615110"", ""tt15615112"", ""tt15615114"", ""tt15615116"", ""tt15615118"", ""tt15615120"", ""tt15615122"", ""tt15615124"", ""tt15615126"", ""tt15615130"", ""tt15615132"", ""tt15615134"", ""tt15615136"", ""tt15615138"", ""tt15615140"", ""tt15615142"", ""tt15615144"", ""tt15615146"", ""tt15615148"", ""tt15615150"", ""tt15615152"", ""tt15615154"", ""tt15615156"", ""tt15615158"", ""tt15615160"", ""tt15615162"", ""tt15615164"", ""tt15615166"", ""tt15615168"", ""tt15615170"", ""tt15615172"", ""tt15615174"", ""tt15615176"", ""tt15615178"", ""tt15615180"", ""tt15615182"", ""tt15615184"", ""tt15615186"", ""tt15615188"", ""tt15615190"", ""tt15615192"", ""tt15615194"", ""tt15615196"", ""tt15615198"", ""tt15615202"", ""tt15615204"", ""tt15615206"", ""tt15615208"", ""tt15615210"", ""tt15615212"", ""tt15615216"", ""tt15615218"", ""tt15615220"", ""tt15615222"", ""tt15615224"", ""tt15615226"", ""tt15615228"", ""tt15615232"", ""tt15615234"", ""tt15615236"", ""tt15615238"", ""tt15615240"", ""tt15615242"", ""tt15615244"", ""tt15615248"", ""tt15615250"", ""tt15615252"", ""tt15615254"", ""tt15615256"", ""tt15615258"", ""tt15615260"", ""tt15615262"", ""tt15615264"", ""tt15615266"", ""tt15615268"", ""tt15615270"", ""tt15615272"", ""tt15615274"", ""tt15615276"", ""tt15615278"", ""tt15615280"", ""tt15615282"", ""tt15615284"", ""tt15615286"", ""tt15615288"", ""tt15615290"", ""tt15615292"", ""tt15615294"", ""tt15615296"", ""tt15615298"", ""tt15615300"", ""tt15615302"", ""tt15615304"", ""tt15615306"", ""tt15615308"", ""tt15615310"", ""tt15615312"", ""tt15615314"", ""tt15615316"", ""tt15615318"", ""tt15615320"", ""tt15615322"", ""tt15615324"", ""tt15615326"", ""tt15615328"", ""tt15615330"", ""tt15615332"", ""tt15615336"", ""tt15615338"", ""tt15615340"", ""tt15615342"", ""tt15615344"", ""tt15615346"", ""tt15615348"", ""tt15615350"", ""tt15615352"", ""tt15615354"", ""tt15615356"", ""tt15615358"", ""tt15615360"", ""tt15615362"", ""tt15615364"", ""tt15615366"", ""tt15615368"", ""tt15615370"", ""tt15615372"", ""tt15615374"", ""tt15615376"", ""tt15615378"", ""tt15615380"", ""tt15615382"", ""tt15615384"", ""tt15615386"", ""tt15615388"", ""tt15615390"", ""tt15615392"", ""tt15615394"", ""tt15615396"", ""tt15615398"", ""tt15615400"", ""tt15615402"", ""tt15615404"", ""tt15615406"", ""tt15615408"", ""tt15615410"", ""tt15615412"", ""tt15615414"", ""tt15615416"", ""tt15615418"", ""tt15615420"", ""tt15615422"", ""tt15615424"", ""tt15615426"", ""tt15615430"", ""tt15615432"", ""tt15615434"", ""tt15615436"", ""tt15615438"", ""tt15615440"", ""tt15615442"", ""tt15615446"", ""tt15615450"", ""tt15615452"", ""tt15615454"", ""tt15615456"", ""tt15615460"", ""tt15615462"", ""tt15615464"", ""tt15615466"", ""tt15615468"", ""tt15615470"", ""tt15615472"", ""tt15615474"", ""tt15615476"", ""tt15615478"", ""tt15615480"", ""tt15615482"", ""tt15615484"", ""tt15615486"", ""tt15615488"", ""tt15615490"", ""tt15615492"", ""tt15615494"", ""tt15615496"", ""tt15615500"", ""tt15615502"", ""tt15615504"", ""tt15615506"", ""tt15615508"", ""tt15615510"", ""tt15615514"", ""tt15615518"", ""tt15615520"", ""tt15615522"", ""tt15615524"", ""tt15615526"", ""tt15615528"", ""tt15615530"", ""tt15615532"", ""tt15615534"", ""tt15615536"", ""tt15615538"", ""tt15615540"", ""tt15615542"", ""tt15615544"", ""tt15615546"", ""tt15615548"", ""tt15615552"", ""tt15615554"", ""tt15615556"", ""tt15615558"", ""tt15615560"", ""tt15615562"", ""tt15615566"", ""tt15615568"", ""tt15615570"", ""tt15615572"", ""tt15615574"", ""tt15615578"", ""tt15615580"", ""tt15615582"", ""tt15615584"", ""tt15615586"", ""tt15615588"", ""tt15615590"", ""tt15615592"", ""tt15615594"", ""tt15615596"", ""tt15615598"", ""tt15615600"", ""tt15615602"", ""tt15615604"", ""tt15615606"", ""tt15615608"", ""tt15615610"", ""tt15615612"", ""tt15615614"", ""tt15615616"", ""tt15615618"", ""tt15615622"", ""tt15615624"", ""tt15615626"", ""tt15615628"", ""tt15615630"", ""tt15615632"", ""tt15615634"", ""tt15615636"", ""tt15615638"", ""tt15615640"", ""tt15615644"", ""tt15615646"", ""tt15615648"", ""tt15615650"", ""tt15615652"", ""tt15615654"", ""tt15615656"", ""tt15615660"", ""tt15615662"", ""tt15615664"", ""tt15615668"", ""tt15615670"", ""tt15615672"", ""tt15615674"", ""tt15615676"", ""tt15615678"", ""tt15615680""]}}","{""roles_embedded"": 1}",[],,<LOCAL_PROJECT_ROOT>/imdb/query_plan_full_by_groups/group_C_qg5_sf1_assoc_only_with_episodes/query_plan_raw_json/watchitem_g4_sf1__QG5_AllPersonsForEpisodesOfSeries__c2_episode_watchitems_with_roles_json,4,500,500,641,1.0,1.282,PROJECTION_SIMPLE,imdb_exec_sf1.watchitems,28FCB884,D65E9079,0,PROJECTION_SIMPLE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,False,False,False,True,False,False,False,True,,11918372.0,13524073264.0,1134.0,2692026368.0,1226108928.0,3918135296.0,655360.0,9.0,1.0,"{""_id_"": 131997696, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",567000.0,567000.0,4.1952038415985e-05,0.09066121604530225
watchitem_g4_sf1__primary__QG5_AllPersonsForEpisodesOfSeries__hot__r01,watchitem_g4_sf1,watchitem_g4,G4,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g4,WatchItem,watchitems,1,associative_partial,['Role'],[],"['Person', 'Series', 'Episode']",QG5_AllPersonsForEpisodesOfSeries,primary,hot,2,1,completed,,2026-06-02 13:07:42.957175+00:00,,,,,,,,"Testar a configuração watchitem_g4 (G4) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt12164062""",,3,persons_from_embedded_episode_roles,find,persons,"{""person_id"": {""$in"": [""nm7567982"", ""nm11261929"", ""nm7492164"", ""nm8940010"", ""nm0890247"", ""nm9205862"", ""nm11520686"", ""nm9700743"", ""nm8977528"", ""nm0117401"", ""nm4439214"", ""nm2132868"", ""nm11551046"", ""nm11560195"", ""nm11560194"", ""nm2118834"", ""nm3920934"", ""nm11654857"", ""nm10361418"", ""nm10046147"", ""nm10994643"", ""nm9475589"", ""nm2598119"", ""nm11310227"", ""nm11623063"", ""nm11638653"", ""nm11639646"", ""nm10467025"", ""nm1380235"", ""nm7567027"", ""nm2080044"", ""nm2519517"", ""nm8522266"", ""nm10247694"", ""nm10465439"", ""nm11718913"", ""nm11718912"", ""nm6719420"", ""nm11718914"", ""nm8990104"", ""nm11718911"", ""nm0001553"", ""nm11719105"", ""nm7788367"", ""nm11835704"", ""nm6196797"", ""nm1528546"", ""nm10512090"", ""nm12042786"", ""nm0096402"", ""nm12336394"", ""nm7492191"", ""nm12336393"", ""nm12336392""]}}",{},[],,<LOCAL_PROJECT_ROOT>/imdb/query_plan_full_by_groups/group_C_qg5_sf1_assoc_only_with_episodes/query_plan_raw_json/watchitem_g4_sf1__QG5_AllPersonsForEpisodesOfSeries__c3_persons_from_embedded_episode_roles_json,0,0,0,0,,,EOF,imdb_exec_sf1.persons,,,0,EOF,,False,False,False,False,False,False,False,False,False,False,False,False,True,,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,{},,,,
watchitem_g5_sf1__primary__QG5_AllPersonsForEpisodesOfSeries__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG5_AllPersonsForEpisodesOfSeries,primary,hot,2,1,completed,,2026-06-02 16:16:37.197227+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt12164062""",,1,episodes_by_series,find,episodes,"{""series_watchitem_id"": ""tt12164062""}","{""episode_watchitem_id"": 1}",[],,<LOCAL_PROJECT_ROOT>/imdb/query_plan_full_by_groups/group_C_qg5_sf1_assoc_only_with_episodes/query_plan_raw_json/watchitem_g5_sf1__QG5_AllPersonsForEpisodesOfSeries__c1_episodes_by_series_json,26,18593,18593,18593,1.0,1.0,PROJECTION_SIMPLE,imdb_exec_sf1.episodes,24F92A42,D329B1FC,0,PROJECTION_SIMPLE|FETCH|IXSCAN,series_watchitem_id_1,True,False,True,False,False,False,False,False,True,False,False,False,True,,9177015.0,2204544524.0,240.0,463405056.0,321564672.0,784969728.0,483328.0,3.0,1.0,"{""_id_"": 101687296, ""episode_watchitem_id_1"": 121630720, ""series_watchitem_id_1"": 98246656}",4462320.0,4462320.0,0.002026040057687603,0.14586444886880406
watchitem_g5_sf1__primary__QG5_AllPersonsForEpisodesOfSeries__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG5_AllPersonsForEpisodesOfSeries,primary,hot,2,1,completed,,2026-06-02 16:16:37.197227+00:00,,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",1,imdb_exec_sf1,executionStats,"""tt12164062""",,2,episode_watchitems_with_roles,find,watchitems,"{""watchitem_id"": {""$in"": [""tt12164164"", ""tt12164204"", ""tt12168174"", ""tt12180758"", ""tt12196098"", ""tt12219598"", ""tt12229864"", ""tt12254612"", ""tt12258804"", ""tt12268584"", ""tt12277528"", ""tt12319830"", ""tt12376774"", ""tt12386394"", ""tt12421686"", ""tt12455072"", ""tt12457812"", ""tt12520778"", ""tt12662002"", ""tt12944436"", ""tt13412848"", ""tt14089584"", ""tt14365072"", ""tt14546374"", ""tt15612426"", ""tt15612428"", ""tt15612430"", ""tt15612432"", ""tt15612434"", ""tt15612436"", ""tt15612438"", ""tt15612440"", ""tt15612444"", ""tt15612446"", ""tt15612448"", ""tt15612450"", ""tt15612452"", ""tt15612454"", ""tt15612456"", ""tt15612458"", ""tt15612460"", ""tt15612462"", ""tt15612464"", ""tt15612466"", ""tt15612468"", ""tt15612470"", ""tt15612472"", ""tt15612474"", ""tt15612476"", ""tt15612478"", ""tt15612480"", ""tt15612482"", ""tt15612484"", ""tt15612486"", ""tt15612488"", ""tt15612490"", ""tt15612492"", ""tt15612494"", ""tt15612496"", ""tt15612498"", ""tt15612500"", ""tt15612502"", ""tt15612504"", ""tt15612506"", ""tt15612508"", ""tt15612510"", ""tt15612512"", ""tt15612514"", ""tt15612516"", ""tt15612518"", ""tt15612522"", ""tt15612524"", ""tt15612526"", ""tt15612528"", ""tt15612530"", ""tt15612532"", ""tt15612534"", ""tt15612536"", ""tt15612538"", ""tt15612540"", ""tt15612544"", ""tt15612546"", ""tt15612550"", ""tt15612552"", ""tt15612554"", ""tt15612558"", ""tt15612560"", ""tt15612562"", ""tt15612564"", ""tt15612566"", ""tt15612568"", ""tt15612570"", ""tt15612572"", ""tt15612574"", ""tt15612576"", ""tt15612578"", ""tt15612580"", ""tt15612582"", ""tt15612584"", ""tt15612586"", ""tt15612588"", ""tt15612590"", ""tt15612594"", ""tt15612596"", ""tt15612598"", ""tt15612600"", ""tt15612602"", ""tt15612604"", ""tt15612606"", ""tt15612608"", ""tt15612612"", ""tt15612614"", ""tt15612616"", ""tt15612618"", ""tt15612620"", ""tt15612622"", ""tt15612624"", ""tt15612626"", ""tt15612628"", ""tt15612630"", ""tt15612632"", ""tt15612634"", ""tt15612636"", ""tt15612640"", ""tt15612642"", ""tt15612644"", ""tt15612646"", ""tt15612648"", ""tt15612650"", ""tt15612654"", ""tt15612656"", ""tt15612660"", ""tt15612662"", ""tt15612664"", ""tt15612666"", ""tt15612668"", ""tt15612670"", ""tt15612672"", ""tt15612674"", ""tt15612676"", ""tt15612678"", ""tt15612680"", ""tt15612682"", ""tt15612684"", ""tt15612686"", ""tt15612688"", ""tt15612690"", ""tt15612692"", ""tt15612694"", ""tt15612696"", ""tt15612698"", ""tt15612700"", ""tt15612702"", ""tt15612704"", ""tt15612706"", ""tt15612708"", ""tt15612710"", ""tt15612712"", ""tt15612714"", ""tt15612718"", ""tt15612720"", ""tt15612726"", ""tt15612728"", ""tt15612730"", ""tt15612732"", ""tt15612734"", ""tt15614974"", ""tt15614976"", ""tt15614978"", ""tt15614980"", ""tt15614982"", ""tt15614984"", ""tt15614986"", ""tt15614988"", ""tt15614990"", ""tt15614992"", ""tt15614994"", ""tt15614996"", ""tt15614998"", ""tt15615000"", ""tt15615002"", ""tt15615004"", ""tt15615006"", ""tt15615008"", ""tt15615010"", ""tt15615012"", ""tt15615014"", ""tt15615016"", ""tt15615018"", ""tt15615020"", ""tt15615022"", ""tt15615024"", ""tt15615026"", ""tt15615028"", ""tt15615030"", ""tt15615032"", ""tt15615034"", ""tt15615036"", ""tt15615038"", ""tt15615040"", ""tt15615042"", ""tt15615044"", ""tt15615046"", ""tt15615048"", ""tt15615050"", ""tt15615052"", ""tt15615054"", ""tt15615056"", ""tt15615058"", ""tt15615060"", ""tt15615062"", ""tt15615064"", ""tt15615066"", ""tt15615068"", ""tt15615070"", ""tt15615072"", ""tt15615074"", ""tt15615076"", ""tt15615078"", ""tt15615080"", ""tt15615082"", ""tt15615084"", ""tt15615086"", ""tt15615088"", ""tt15615090"", ""tt15615092"", ""tt15615094"", ""tt15615096"", ""tt15615098"", ""tt15615100"", ""tt15615102"", ""tt15615104"", ""tt15615106"", ""tt15615108"", ""tt15615110"", ""tt15615112"", ""tt15615114"", ""tt15615116"", ""tt15615118"", ""tt15615120"", ""tt15615122"", ""tt15615124"", ""tt15615126"", ""tt15615130"", ""tt15615132"", ""tt15615134"", ""tt15615136"", ""tt15615138"", ""tt15615140"", ""tt15615142"", ""tt15615144"", ""tt15615146"", ""tt15615148"", ""tt15615150"", ""tt15615152"", ""tt15615154"", ""tt15615156"", ""tt15615158"", ""tt15615160"", ""tt15615162"", ""tt15615164"", ""tt15615166"", ""tt15615168"", ""tt15615170"", ""tt15615172"", ""tt15615174"", ""tt15615176"", ""tt15615178"", ""tt15615180"", ""tt15615182"", ""tt15615184"", ""tt15615186"", ""tt15615188"", ""tt15615190"", ""tt15615192"", ""tt15615194"", ""tt15615196"", ""tt15615198"", ""tt15615202"", ""tt15615204"", ""tt15615206"", ""tt15615208"", ""tt15615210"", ""tt15615212"", ""tt15615216"", ""tt15615218"", ""tt15615220"", ""tt15615222"", ""tt15615224"", ""tt15615226"", ""tt15615228"", ""tt15615232"", ""tt15615234"", ""tt15615236"", ""tt15615238"", ""tt15615240"", ""tt15615242"", ""tt15615244"", ""tt15615248"", ""tt15615250"", ""tt15615252"", ""tt15615254"", ""tt15615256"", ""tt15615258"", ""tt15615260"", ""tt15615262"", ""tt15615264"", ""tt15615266"", ""tt15615268"", ""tt15615270"", ""tt15615272"", ""tt15615274"", ""tt15615276"", ""tt15615278"", ""tt15615280"", ""tt15615282"", ""tt15615284"", ""tt15615286"", ""tt15615288"", ""tt15615290"", ""tt15615292"", ""tt15615294"", ""tt15615296"", ""tt15615298"", ""tt15615300"", ""tt15615302"", ""tt15615304"", ""tt15615306"", ""tt15615308"", ""tt15615310"", ""tt15615312"", ""tt15615314"", ""tt15615316"", ""tt15615318"", ""tt15615320"", ""tt15615322"", ""tt15615324"", ""tt15615326"", ""tt15615328"", ""tt15615330"", ""tt15615332"", ""tt15615336"", ""tt15615338"", ""tt15615340"", ""tt15615342"", ""tt15615344"", ""tt15615346"", ""tt15615348"", ""tt15615350"", ""tt15615352"", ""tt15615354"", ""tt15615356"", ""tt15615358"", ""tt15615360"", ""tt15615362"", ""tt15615364"", ""tt15615366"", ""tt15615368"", ""tt15615370"", ""tt15615372"", ""tt15615374"", ""tt15615376"", ""tt15615378"", ""tt15615380"", ""tt15615382"", ""tt15615384"", ""tt15615386"", ""tt15615388"", ""tt15615390"", ""tt15615392"", ""tt15615394"", ""tt15615396"", ""tt15615398"", ""tt15615400"", ""tt15615402"", ""tt15615404"", ""tt15615406"", ""tt15615408"", ""tt15615410"", ""tt15615412"", ""tt15615414"", ""tt15615416"", ""tt15615418"", ""tt15615420"", ""tt15615422"", ""tt15615424"", ""tt15615426"", ""tt15615430"", ""tt15615432"", ""tt15615434"", ""tt15615436"", ""tt15615438"", ""tt15615440"", ""tt15615442"", ""tt15615446"", ""tt15615450"", ""tt15615452"", ""tt15615454"", ""tt15615456"", ""tt15615460"", ""tt15615462"", ""tt15615464"", ""tt15615466"", ""tt15615468"", ""tt15615470"", ""tt15615472"", ""tt15615474"", ""tt15615476"", ""tt15615478"", ""tt15615480"", ""tt15615482"", ""tt15615484"", ""tt15615486"", ""tt15615488"", ""tt15615490"", ""tt15615492"", ""tt15615494"", ""tt15615496"", ""tt15615500"", ""tt15615502"", ""tt15615504"", ""tt15615506"", ""tt15615508"", ""tt15615510"", ""tt15615514"", ""tt15615518"", ""tt15615520"", ""tt15615522"", ""tt15615524"", ""tt15615526"", ""tt15615528"", ""tt15615530"", ""tt15615532"", ""tt15615534"", ""tt15615536"", ""tt15615538"", ""tt15615540"", ""tt15615542"", ""tt15615544"", ""tt15615546"", ""tt15615548"", ""tt15615552"", ""tt15615554"", ""tt15615556"", ""tt15615558"", ""tt15615560"", ""tt15615562"", ""tt15615566"", ""tt15615568"", ""tt15615570"", ""tt15615572"", ""tt15615574"", ""tt15615578"", ""tt15615580"", ""tt15615582"", ""tt15615584"", ""tt15615586"", ""tt15615588"", ""tt15615590"", ""tt15615592"", ""tt15615594"", ""tt15615596"", ""tt15615598"", ""tt15615600"", ""tt15615602"", ""tt15615604"", ""tt15615606"", ""tt15615608"", ""tt15615610"", ""tt15615612"", ""tt15615614"", ""tt15615616"", ""tt15615618"", ""tt15615622"", ""tt15615624"", ""tt15615626"", ""tt15615628"", ""tt15615630"", ""tt15615632"", ""tt15615634"", ""tt15615636"", ""tt15615638"", ""tt15615640"", ""tt15615644"", ""tt15615646"", ""tt15615648"", ""tt15615650"", ""tt15615652"", ""tt15615654"", ""tt15615656"", ""tt15615660"", ""tt15615662"", ""tt15615664"", ""tt15615668"", ""tt15615670"", ""tt15615672"", ""tt15615674"", ""tt15615676"", ""tt15615678"", ""tt15615680""]}}","{""roles_embedded"": 1}",[],,<LOCAL_PROJECT_ROOT>/imdb/query_plan_full_by_groups/group_C_qg5_sf1_assoc_only_with_episodes/query_plan_raw_json/watchitem_g5_sf1__QG5_AllPersonsForEpisodesOfSeries__c2_episode_watchitems_with_roles_json,2,500,500,641,1.0,1.282,PROJECTION_SIMPLE,imdb_exec_sf1.watchitems,28FCB884,D65E9079,0,PROJECTION_SIMPLE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,False,False,False,True,False,False,False,True,,11918372.0,20627822261.0,1730.0,4172398592.0,1226100736.0,5398499328.0,413696.0,9.0,1.0,"{""_id_"": 131989504, ""avg_rating_1"": 81768448, ""num_votes_1"": 78127104, ""primary_genre_1"": 65282048, ""release_year_1"": 67432448, ""title_1"": 209170432, ""title_text"": 376578048, ""title_type_1"": 58953728, ""watchitem_id_1"": 156798976}",865000.0,865000.0,4.1952038415985e-05,0.059439174939864
